Id,SalePrice
1461,133106.49288635273
1462,146859.2905915811
1463,165677.19628725786
1464,176289.80018763442
1465,208385.7192277607
1466,176515.94603792016
1467,155046.5021874768
1468,173797.48177949057
1469,183194.32565278292
1470,123215.89650486429
1471,186965.4269397998
1472,116458.08195856895
1473,117345.39237714245
1474,164091.23365881396
1475,149567.59563499968
1476,426448.2688766716
1477,262983.8946153762
1478,330958.80328835733
1479,267615.616306587
1480,409943.6497460593
1481,316837.3158413584
1482,229067.08077271123
1483,159144.208579754
1484,175986.98520347598
1485,188794.5415913652
1486,206213.45073603734
1487,313349.010473988
1488,256376.02109936418
1489,191502.21155245276
1490,175754.93326668942
1491,204636.78647850384
1492,108147.51449951652
1493,178695.87990651725
1494,297277.5655686596
1495,286816.9725341765
1496,192469.14517491852
1497,186327.3017310921
1498,172011.34251139124
1499,172011.34251139124
1500,148378.44790511252
1501,176624.14000654966
1502,167857.71905319978
1503,263017.7725696278
1504,261258.2535696754
1505,202392.00510039905
1506,165878.5396962855
1507,198985.74198615312
1508,191808.0709434732
1509,160304.89627302854
1510,138980.10286888233
1511,139254.8565974559
1512,145860.08121838758
1513,162985.31823097888
1514,150098.72332978374
1515,164892.37558579366
1516,174132.28259902442
1517,142648.9878586244
1518,138130.56511371242
1519,198389.57906887573
1520,136642.58107768837
1521,139003.7713704134
1522,166032.1173554483
1523,125588.74329216103
1524,125237.66891402629
1525,128765.87950786164
1526,134075.34407156782
1527,96546.86850531457
1528,126223.0898992686
1529,137502.42361541933
1530,160472.546458856
1531,146833.68637999368
1532,108586.05221173598
1533,135700.1461841537
1534,119984.08773272528
1535,159148.27125535152
1536,116946.70336103237
1537,88760.98694460945
1538,231407.91431339167
1539,261481.38880182087
1540,130570.81405900425
1541,155573.78182691996
1542,142597.27239250575
1543,221152.7296802294
1544,86697.63702516681
1545,113968.44923156746
1546,117422.88381779965
1547,147282.32614784065
1548,142817.10985754587
1549,109753.17636833571
1550,150144.21108319514
1551,111394.4280036366
1552,149797.57257101353
1553,165927.0851310877
1554,121633.93773137267
1555,167827.0902042522
1556,113456.00046533655
1557,125021.91827023553
1558,109273.7394618755
1559,128568.32638486885
1560,150306.5655896876
1561,141876.7121708115
1562,132375.39718384048
1563,130960.86335417669
1564,144007.90599608075
1565,157166.1953233677
1566,199947.68208942818
1567,83460.66200217976
1568,202046.6026192829
1569,157640.60386139073
1570,126588.2692252839
1571,148217.38498888584
1572,134087.8791406673
1573,213070.30032514088
1574,138277.89240869743
1575,193621.26997011475
1576,184248.38746776193
1577,189486.44392706288
1578,157835.13999716024
1579,134992.3813762885
1580,202163.6015965487
1581,137441.5442097112
1582,131331.98985809012
1583,290791.8410010757
1584,242033.87282638173
1585,138218.06345051067
1586,87103.51672613769
1587,128029.10091472926
1588,139291.99380058533
1589,104044.90878605293
1590,138024.8385915429
1591,122809.70275857761
1592,120548.96884777598
1593,112606.41828799159
1594,147566.13572541304
1595,149693.30763144183
1596,235091.9149321792
1597,157632.15055601473
1598,205365.38115725922
1599,216988.13761360827
1600,209385.15174647127
1601,81588.41272900667
1602,114905.51756073613
1603,96176.27451948459
1604,248628.44646804043
1605,255139.18874502007
1606,151135.0736341969
1607,185480.12406585627
1608,191670.30799712258
1609,191071.7871418002
1610,157199.83877531945
1611,144177.56196572664
1612,158289.55707128465
1613,150155.10039699808
1614,118347.69106278225
1615,108840.9798317338
1616,107838.03440036556
1617,108840.9798317338
1618,131561.53899186873
1619,134803.48912383371
1620,157171.7416082994
1621,145906.57435417568
1622,145755.8241054328
1623,253840.00274488164
1624,184408.18570904183
1625,132883.7398855798
1626,167415.19517594535
1627,177287.0859208415
1628,287801.3852916221
1629,196231.88774035688
1630,306240.7025295028
1631,239310.588458476
1632,244771.0141823429
1633,185783.7206640554
1634,176383.8886061289
1635,176149.33915698846
1636,154371.68146763646
1637,170521.41412690986
1638,238291.4590884251
1639,175338.40717508763
1640,259993.17403733594
1641,174944.96289368445
1642,209318.54565844696
1643,250577.9854587926
1644,256959.8487856687
1645,158134.49525659054
1646,143498.45056698617
1647,162146.0263233902
1648,138039.02716258288
1649,135478.80131175462
1650,122580.62735967734
1651,123888.17732670128
1652,115704.7065376935
1653,115704.7065376935
1654,167762.48063292998
1655,154097.98386975817
1656,164952.47638010848
1657,167762.48063292998
1658,164367.44339587606
1659,150006.81405002932
1660,140211.82097264426
1661,427538.3604678143
1662,415555.7491484406
1663,360890.0129701032
1664,404895.56564089167
1665,337868.22215714114
1666,265562.75761844515
1667,338860.9947153101
1668,337124.5170777017
1669,318299.73803028965
1670,339855.55600536714
1671,215840.19053348873
1672,418636.1457178409
1673,329267.013802812
1674,261107.7820971957
1675,158585.14584572474
1676,157746.55328105742
1677,191693.97204471607
1678,392871.5633723605
1679,309361.3044169334
1680,338878.24909211934
1681,318364.6115262925
1682,269051.99628630973
1683,183111.8049044555
1684,191423.72352940257
1685,175605.10667541318
1686,180609.64847278985
1687,186418.84250214763
1688,199117.06339886255
1689,204090.3783556886
1690,198736.82962549882
1691,187786.9425579723
1692,290988.8809673729
1693,186418.84250214763
1694,176149.33915698846
1695,185054.37888800722
1696,262187.18335546984
1697,185054.37888800722
1698,337267.2489320419
1699,292047.83067593846
1700,239313.58719078483
1701,287900.6350839305
1702,259709.48173596105
1703,267687.1495458639
1704,265029.2140871671
1705,250204.1389913342
1706,391796.28382663976
1707,192439.85525296902
1708,191856.28154943069
1709,319979.2915628896
1710,243950.76665571722
1711,258198.60996601425
1712,268950.720013565
1713,207963.57503404314
1714,206091.766073492
1715,201566.6679771811
1716,186148.70504847998
1717,174935.8673862996
1718,149706.60924639384
1719,210358.30191907042
1720,253724.7309349288
1721,181333.24443129695
1722,141866.21827626094
1723,142998.43869135663
1724,192439.85525296902
1725,239313.5183413393
1726,179289.33373848762
1727,157672.75221781363
1728,201529.3349632967
1729,167856.20021871853
1730,177352.1247300237
1731,132310.202767519
1732,130960.86335417669
1733,131195.1138161286
1734,134708.33461446897
1735,132375.39718384048
1736,130518.13166611834
1737,331991.8316962552
1738,211329.2499603969
1739,260433.66310479387
1740,177198.04793382704
1741,154191.91673628683
1742,176624.14000654966
1743,179289.69482052018
1744,273991.7655978305
1745,217108.38603455466
1746,291178.9979480335
1747,239554.2809968443
1748,201666.1818747559
1749,142045.39263719413
1750,143354.7965401511
1751,253562.6603244113
1752,130147.0051622049
1753,148336.84224188555
1754,232123.44996468633
1755,149001.98877946284
1756,123628.2568838933
1757,130743.33778984217
1758,130668.2134848908
1759,163819.3900939116
1760,141604.01783499526
1761,141885.19703114493
1762,162412.15118883693
1763,166145.55008886303
1764,127752.06382469342
1765,161588.49778831948
1766,164662.56758287942
1767,182639.3867099702
1768,133960.8285623898
1769,165172.0080138604
1770,139225.46008789242
1771,135008.32493265023
1772,135359.5988499038
1773,128461.51156620788
1774,139101.99385448155
1775,133066.1256033875
1776,126598.23715865402
1777,107481.6510449437
1778,124063.54434306498
1779,130760.52462252406
1780,189584.70372266677
1781,125112.37099538857
1782,115435.15128079987
1783,120965.70809474646
1784,97084.11151063608
1785,111877.7282695906
1786,151446.88210502377
1787,177365.5476207673
1788,81395.57758619878
1789,110641.08911130554
1790,84354.48171421762
1791,176188.47658755092
1792,148022.31162255176
1793,137467.42515391734
1794,135831.24668092772
1795,140500.97242287066
1796,141014.05207582354
1797,124922.11877055938
1798,134109.8536469267
1799,118194.58423018508
1800,137502.42361541933
1801,138831.63546655924
1802,158635.0389574033
1803,160443.48379087992
1804,133023.29279222112
1805,138746.05494977595
1806,122413.05539947454
1807,159713.3604023915
1808,123061.91113339996
1809,135711.58712406582
1810,150467.83082431272
1811,129904.14237159227
1812,130859.80671733011
1813,124921.13627283505
1814,93054.75006666764
1815,78332.23654106315
1816,107291.68393968054
1817,128427.99419091131
1818,162299.78775680249
1819,121659.02453127748
1820,87455.57685856888
1821,147568.0503608144
1822,155418.04769512423
1823,80781.22085387146
1824,154624.24850663173
1825,156334.9401818096
1826,109369.79081264992
1827,109330.37422169905
1828,153271.8771762862
1829,107687.64045137947
1830,153598.99717994896
1831,203747.52547951756
1832,136858.61964555486
1833,156612.01008238012
1834,148042.426196753
1835,186149.69856118364
1836,150935.4194548024
1837,93305.26667362692
1838,141008.84732763347
1839,89907.50607150863
1840,148596.8369073368
1841,141747.8716732898
1842,107099.50869485618
1843,138757.61460719624
1844,139854.01977646005
1845,167712.4513532173
1846,142910.0146439737
1847,175134.3986645078
1848,80974.25317781401
1849,130630.78773282845
1850,133561.85086990803
1851,164390.46888594714
1852,130823.27820727517
1853,136436.51021985366
1854,174888.9584182787
1855,150746.97911214313
1856,215600.14206410415
1857,173030.85630954488
1858,147126.80172039475
1859,143890.8854064978
1860,141543.8782565351
1861,143890.8854064978
1862,274864.61419203546
1863,272039.40003455407
1864,272039.40003455407
1865,337446.64111698983
1866,335613.13112805743
1867,259716.4903543594
1868,270459.47088210017
1869,187697.3722400991
1870,246030.99334902395
1871,258877.84891788394
1872,172925.2994167224
1873,214409.6245169661
1874,136009.82874350835
1875,199896.13280163714
1876,178486.0533484289
1877,193986.05187173412
1878,205307.07074184626
1879,134803.48912383371
1880,132483.69567432342
1881,208234.70517306827
1882,296903.274026481
1883,203798.97250023278
1884,215414.46484488755
1885,260024.45555979296
1886,268362.98674731894
1887,188315.3130611944
1888,262427.2848418945
1889,171329.37636186092
1890,129158.57788438968
1891,142975.36708195848
1892,122617.22304545918
1893,127847.5702710362
1894,140166.38033180995
1895,157279.69403872205
1896,119813.99106047582
1897,116183.63186922835
1898,119704.33559494278
1899,123146.66014786526
1900,157696.56043593373
1901,159206.5258481382
1902,140020.55459352123
1903,242664.0674438808
1904,131517.35223951854
1905,173737.51547160634
1906,165108.6066296428
1907,189281.6092490047
1908,121972.10562064666
1909,131943.6362866865
1910,131484.96369852437
1911,197787.73390255662
1912,263117.4417282424
1913,142026.95693814397
1914,88426.59193986663
1915,258967.64046927265
1916,85431.23015422953
1917,284477.1808753576
1918,136382.31921456987
1919,148885.36213237175
1920,158631.38383948876
1921,364043.5228462518
1922,323542.87459568656
1923,199339.28422066246
1924,197388.24103842364
1925,223081.1178345155
1926,355049.2992457705
1927,135564.29236606398
1928,154361.50763124504
1929,130960.86335417669
1930,143391.81717401784
1931,133791.195768838
1932,145906.57435417568
1933,158201.42061346106
1934,176266.6129744224
1935,174307.4886406372
1936,178442.22624090518
1937,182842.90171865246
1938,157894.415052955
1939,248880.26664545934
1940,208385.7192277607
1941,177523.9030705552
